Record,Section,Field,Value
19,Mode Of Transmission > Sporogonic Cycle,Infective Stage,sporozoites
19,Mode Of Transmission,Transmission Requirements 1,infective mosquito
19,Mode Of Transmission,Transmission Requirements 2,susceptible human host
19,Mode Of Transmission,Transmission Requirements 3,suitable environmental temperature
19,Mode Of Transmission > Temperature Constraints,Plasmodium Falciparum,ceases below 20°C
19,Mode Of Transmission > Temperature Constraints,Plasmodium Vivax,ceases below 16°C
19,Malaria Life Cycle > Human Stage,Infective Stage,sporozoites
19,Malaria Life Cycle > Human Stage > Liver Stage,Process,schizogony
19,Malaria Life Cycle > Human Stage > Liver Stage,Duration Days,9–14
19,Malaria Life Cycle > Human Stage > Liver Stage,Output,merozoites
19,Malaria Life Cycle > Human Stage > Blood Stage,Rbc Invasion,True
19,Malaria Life Cycle > Human Stage > Blood Stage,Forms 1,ring
19,Malaria Life Cycle > Human Stage > Blood Stage,Forms 2,schizont
19,Malaria Life Cycle > Human Stage > Blood Stage,Forms 3,merozoite
19,Malaria Life Cycle > Human Stage > Blood Stage,Symptom Trigger,rupture of infected RBCs
19,Malaria Life Cycle > Mosquito Stage,Ingested Form,gametocytes
19,Malaria Life Cycle > Mosquito Stage,Final Stage,sporozoites in salivary glands
19,Incubation Period,Range Days,7–14
19,Incubation Period,Species Variation 1,shorter in P. falciparum
19,Incubation Period,Species Variation 2,longer in P. vivax and P. malariae
19,Clinical Classification,Types 1,uncomplicated malaria
19,Clinical Classification,Types 2,severe and complicated malaria
19,Clinical Classification > Uncomplicated Malaria,Symptoms 1,fever
19,Clinical Classification > Uncomplicated Malaria,Symptoms 2,chills
19,Clinical Classification > Uncomplicated Malaria,Symptoms 3,nausea
19,Clinical Classification > Uncomplicated Malaria,Symptoms 4,vomiting
19,Clinical Classification > Uncomplicated Malaria,Symptoms 5,headache
19,Clinical Classification > Uncomplicated Malaria,Symptoms 6,joint pain
19,Clinical Classification > Uncomplicated Malaria,Symptoms 7,profuse sweating
19,Clinical Classification > Uncomplicated Malaria,Treatment Rationale 1,prevent progression
19,Clinical Classification > Uncomplicated Malaria,Treatment Rationale 2,reduce community transmission
19,Clinical Classification > Severe Malaria,Definition,life-threatening malaria affecting multiple organ systems
19,Clinical Classification > Severe Malaria > System Effects,Central Nervous 1,convulsions
19,Clinical Classification > Severe Malaria > System Effects,Central Nervous 2,coma
19,Clinical Classification > Severe Malaria > System Effects,Central Nervous 3,mental disturbance
19,Clinical Classification > Severe Malaria > System Effects,Respiratory 1,rapid or difficult breathing
19,Clinical Classification > Severe Malaria > System Effects,Urinary 1,acute renal failure
19,Clinical Classification > Severe Malaria > System Effects,Urinary 2,hemoglobinuria
19,Clinical Classification > Severe Malaria > System Effects,Gastrointestinal 1,vomiting
19,Clinical Classification > Severe Malaria > System Effects,Gastrointestinal 2,diarrhea
19,Clinical Classification > Severe Malaria > System Effects,Gastrointestinal 3,dehydration
19,Clinical Classification > Severe Malaria > System Effects,Circulatory 1,shock
19,Clinical Classification > Severe Malaria > System Effects,Circulatory 2,severe anemia
19,Clinical Classification > Severe Malaria > System Effects,Circulatory 3,bleeding
19,Key Concepts Glossary,Incubation Period,time from infective bite to symptom onset
19,Key Concepts Glossary,Schizogony,asexual reproduction in human host
19,Key Concepts Glossary,Sporozoite,infective form injected by mosquito
19,Key Concepts Glossary,Sporogony,parasite development in mosquito
19,Key Concepts Glossary,Vector,organism transmitting disease between hosts
19,Education And Training Notes,Emphasis 1,early diagnosis
19,Education And Training Notes,Emphasis 2,prompt treatment
19,Education And Training Notes,Emphasis 3,vector identification skills
19,Education And Training Notes,Emphasis 4,community prevention
19,Education And Training Notes,Next Unit Focus,clinical assessment of malaria
19,General,Chatbot Supported Intents 1,What is malaria?
19,General,Chatbot Supported Intents 2,Why is malaria a public health problem?
19,General,Chatbot Supported Intents 3,How is malaria transmitted?
19,General,Chatbot Supported Intents 4,What mosquito transmits malaria?
19,General,Chatbot Supported Intents 5,How do you differentiate anopheline mosquitoes?
19,General,Chatbot Supported Intents 6,Which Plasmodium species cause malaria?
19,General,Chatbot Supported Intents 7,Explain the malaria life cycle
19,General,Chatbot Supported Intents 8,What is the incubation period of malaria?
19,General,Chatbot Supported Intents 9,What is uncomplicated malaria?
19,General,Chatbot Supported Intents 10,What is severe malaria?
20,Source,Title,Malaria
20,Source,File Name,Malaria1222.pdf
20,Source,Document Type,comprehensive reference document
20,Source,Total Pages,57
20,Source,Content Style,encyclopedic / academic
20,Source,Primary Focus 1,biology
20,Source,Primary Focus 2,clinical medicine
20,Source,Primary Focus 3,public health
20,Source,Primary Focus 4,epidemiology
20,Source,Primary Focus 5,prevention
20,Source,Primary Focus 6,history
20,Core Definition,Disease Name,Malaria
20,Core Definition,Definition,"A mosquito-borne infectious disease caused by single-celled eukaryotic parasites of the genus Plasmodium, transmitted to humans through the bite of infected female Anopheles mosquitoes."
20,Core Definition,Disease Type,vector-borne parasitic disease
20,Causative Agents,Genus,Plasmodium
20,Causative Agents > Human Species 1,Name,Plasmodium falciparum
20,Causative Agents > Human Species 1,Severity,most severe
20,Causative Agents > Human Species 1,Mortality,responsible for majority of deaths
20,Causative Agents > Human Species 1,Special Features 1,cytoadherence
20,Causative Agents > Human Species 1,Special Features 2,cerebral malaria
20,Causative Agents > Human Species 1,Special Features 3,high drug resistance
20,Causative Agents > Human Species 2,Name,Plasmodium vivax
20,Causative Agents > Human Species 2,Severity,moderate
20,Causative Agents > Human Species 2,Special Features 1,hypnozoites
20,Causative Agents > Human Species 2,Special Features 2,relapses
20,Causative Agents > Human Species 3,Name,Plasmodium knowlesi
20,Causative Agents > Human Species 3,Severity,potentially severe
20,Causative Agents > Human Species 3,Type,zoonotic (simian malaria)
20,Causative Agents > Human Species 4,Name,Plasmodium ovale
20,Causative Agents > Human Species 4,Severity,mild
20,Causative Agents > Human Species 4,Special Features 1,hypnozoites
20,Causative Agents > Human Species 4,Special Features 2,relapses
20,Causative Agents > Human Species 5,Name,Plasmodium malariae
20,Causative Agents > Human Species 5,Severity,mild but chronic
20,Causative Agents > Human Species 5,Special Features 1,long-lasting infections
20,Transmission > Primary Vector,Species,female Anopheles mosquito
20,Transmission > Primary Vector,Biting Time,dusk to dawn
20,Transmission > Primary Vector,Feeding Requirement,blood meal required for egg development
20,Transmission,Infective Stage To Humans,sporozoite
20,Transmission,Secondary Transmission 1,blood transfusion (rare)
20,Transmission,Secondary Transmission 2,organ transplantation
20,Transmission,Secondary Transmission 3,congenital transmission
20,Life Cycle,Hosts 1,human (asexual cycle)
20,Life Cycle,Hosts 2,mosquito (sexual cycle)
20,Life Cycle > Human Liver Stage,Infective Form,sporozoite
20,Life Cycle > Human Liver Stage,Site,hepatocytes
20,Life Cycle > Human Liver Stage,Duration Days,5–25
20,Life Cycle > Human Liver Stage,Events 1,asymptomatic replication
20,Life Cycle > Human Liver Stage,Events 2,formation of thousands of merozoites
20,Life Cycle > Human Liver Stage > Hypnozoites,Present In 1,P. vivax
20,Life Cycle > Human Liver Stage > Hypnozoites,Present In 2,P. ovale
20,Life Cycle > Human Liver Stage > Hypnozoites,Role,cause relapse months to years later
20,Life Cycle > Human Blood Stage,Infective Form,merozoite
20,Life Cycle > Human Blood Stage,Rbc Cycle Hours,24–72
20,Life Cycle > Human Blood Stage,Replication Output,16–32 merozoites per RBC
20,Life Cycle > Human Blood Stage,Symptom Trigger,rupture of infected RBCs
20,Life Cycle > Mosquito Stage,Ingested Form,gametocytes
20,Life Cycle > Mosquito Stage,Sexual Reproduction,True
20,Life Cycle > Mosquito Stage,Final Form,sporozoites in salivary glands
20,Life Cycle > Mosquito Stage,Sporogony Duration Days,10–14
20,Pathophysiology,Key Mechanisms 1,destruction of red blood cells
20,Pathophysiology,Key Mechanisms 2,bone marrow suppression
20,Pathophysiology,Key Mechanisms 3,microvascular obstruction
20,Pathophysiology,Key Mechanisms 4,immune activation
20,Pathophysiology > Falciparum Specific,Adhesion Proteins,PfEMP1 knobs
20,Pathophysiology > Falciparum Specific,Effects 1,sequestration in capillaries
20,Pathophysiology > Falciparum Specific,Effects 2,organ hypoxia
20,Pathophysiology > Falciparum Specific,Effects 3,cerebral malaria
20,Pathophysiology > Falciparum Specific,Effects 4,placental malaria
20,Pathophysiology,Anemia Mechanism 1,hemolysis of infected RBCs
20,Pathophysiology,Anemia Mechanism 2,hemolysis of uninfected RBCs
20,Pathophysiology,Anemia Mechanism 3,reduced erythropoiesis
20,Immune Evasion,Strategies 1,antigenic variation
20,Immune Evasion,Strategies 2,intracellular survival in RBCs
20,Immune Evasion,Strategies 3,rosetting with uninfected RBCs
20,Immune Evasion,Strategies 4,sequestration in tissues
20,Immune Evasion,Genome Allocation,≈10% of parasite genome dedicated to immune evasion
20,Genetic Resistance In Humans,Protective Traits 1,sickle cell trait
20,Genetic Resistance In Humans,Protective Traits 2,thalassemia
20,Genetic Resistance In Humans,Protective Traits 3,G6PD deficiency
20,Genetic Resistance In Humans,Protective Traits 4,Duffy antigen negativity
20,Genetic Resistance In Humans,Evolutionary Significance,strong selective pressure on human genome
20,Signs And Symptoms,Incubation Period Days,10–15 (can be months)
20,Signs And Symptoms,Early Symptoms 1,fever
20,Signs And Symptoms,Early Symptoms 2,chills
20,Signs And Symptoms,Early Symptoms 3,headache
20,Signs And Symptoms,Early Symptoms 4,fatigue
20,Signs And Symptoms,Early Symptoms 5,vomiting
20,Signs And Symptoms,Early Symptoms 6,diarrhea
20,Signs And Symptoms,Classic Paroxysm 1,cold stage
20,Signs And Symptoms,Classic Paroxysm 2,hot stage
20,Signs And Symptoms,Classic Paroxysm 3,sweating stage
20,Signs And Symptoms,Severe Symptoms 1,severe anemia
20,Signs And Symptoms,Severe Symptoms 2,jaundice
20,Signs And Symptoms,Severe Symptoms 3,convulsions
20,Signs And Symptoms,Severe Symptoms 4,coma
20,Signs And Symptoms,Severe Symptoms 5,kidney failure
20,Signs And Symptoms,Severe Symptoms 6,respiratory distress
20,Complications > Cerebral Malaria,Cause,capillary blockage in brain
20,Complications > Cerebral Malaria,Outcomes 1,seizures
20,Complications > Cerebral Malaria,Outcomes 2,coma
20,Complications > Cerebral Malaria,Outcomes 3,death within 48 hours if untreated
20,Complications > Cerebral Malaria,Outcomes 4,long-term neurological damage
20,Complications > Respiratory,Condition,acute respiratory distress syndrome
20,Complications > Respiratory,Mortality,≈40% in adults
20,Complications,Renal 1,acute kidney failure
20,Complications,Renal 2,blackwater fever
20,Complications,Pregnancy Related 1,miscarriage
20,Complications,Pregnancy Related 2,stillbirth
20,Complications,Pregnancy Related 3,low birth weight
20,Complications,Pregnancy Related 4,infant mortality
20,Diagnosis,Clinical Suspicion 1,fever with travel or residence in endemic area
20,Diagnosis,Clinical Suspicion 2,pallor in children
20,Diagnosis,Clinical Suspicion 3,hemoglobin <8 g/dL
20,Diagnosis,Gold Standard,microscopy (Giemsa-stained blood films)
20,Diagnosis,Thick Smear,parasite detection
20,Diagnosis,Thin Smear,species identification and parasite density
20,Diagnosis,Detection Limit,≈100 parasites/µL
20,Diagnosis > Rapid Diagnostic Tests,Targets 1,HRP2
20,Diagnosis > Rapid Diagnostic Tests,Targets 2,pLDH
20,Diagnosis > Rapid Diagnostic Tests,Targets 3,aldolase
20,Diagnosis > Rapid Diagnostic Tests,Limitations 1,cannot quantify parasitemia
20,Diagnosis > Rapid Diagnostic Tests,Limitations 2,HRP2 persistence
20,Diagnosis > Rapid Diagnostic Tests,Limitations 3,HRP2 gene deletions
20,Diagnosis > Molecular > Pcr,Sensitivity,highest
20,Diagnosis > Molecular > Pcr,Use,reference labs and returning travellers
20,Classification > Uncomplicated Malaria,Management,oral antimalarials
20,Classification > Uncomplicated Malaria,Duration Days,3–7
20,Classification > Severe Malaria,Criteria 1,coma
20,Classification > Severe Malaria,Criteria 2,convulsions
20,Classification > Severe Malaria,Criteria 3,parasitemia >5%
20,Classification > Severe Malaria,Criteria 4,acidosis
20,Classification > Severe Malaria,Criteria 5,renal failure
20,Classification > Severe Malaria,Criteria 6,ARDS
20,Classification > Severe Malaria,Fatality Rate,13–20% even with treatment
20,Treatment,General Principle,combination therapy to prevent resistance
20,Treatment,First Line,artemisinin-based combination therapy (ACT)
20,Treatment,Uncomplicated Falciparum,artemether-lumefantrine (3 days)
20,Treatment > Vivax Ovale,Blood Stage,ACT or chloroquine (sensitive areas)
20,Treatment > Vivax Ovale > Radical Cure,Drug,primaquine
20,Treatment > Vivax Ovale > Radical Cure,Duration Days,7–14
20,Treatment > Vivax Ovale > Radical Cure,Requirement,G6PD testing
20,Treatment > Severe Malaria,Drug,intravenous artesunate
20,Treatment > Severe Malaria,Step Down,oral ACT after stabilization
20,Drug Resistance,Chloroquine,widespread resistance
20,Drug Resistance,Proguanil,rapid resistance
20,Drug Resistance > Artemisinin,Emergence,since 2001
20,Drug Resistance > Artemisinin,Regions 1,Southeast Asia
20,Drug Resistance > Artemisinin,Regions 2,parts of Africa
20,Drug Resistance,Mitigation 1,combination therapy
20,Drug Resistance,Mitigation 2,new drug development
20,Prevention,Personal Protection 1,insecticide-treated bed nets
20,Prevention,Personal Protection 2,"repellents (DEET, picaridin)"
20,Prevention,Personal Protection 3,protective clothing
20,Prevention,Vector Control 1,indoor residual spraying
20,Prevention,Vector Control 2,larval source management
20,Prevention,Vector Control 3,house screening
20,Prevention,Chemoprophylaxis 1,mefloquine
20,Prevention,Chemoprophylaxis 2,doxycycline
20,Prevention,Chemoprophylaxis 3,atovaquone-proguanil
20,Prevention,Intermittent Preventive Therapy 1,pregnant women
20,Prevention,Intermittent Preventive Therapy 2,infants
20,Prevention,Intermittent Preventive Therapy 3,seasonal childhood malaria
20,Vaccines > Licensed 1,Name,"RTS,S (Mosquirix)"
20,Vaccines > Licensed 1,Target,children under 5
20,Vaccines > Licensed 1,Impact,reduced malaria incidence and all-cause mortality
20,Vaccines > Licensed 2,Name,R21/Matrix-M
20,Vaccines > Licensed 2,Efficacy,≈77%
20,Vaccines > Licensed 2,Who Endorsement,2023
20,Vaccines,Future Research 1,mRNA vaccines
20,Vaccines,Future Research 2,blood-stage vaccines
20,Vaccines,Future Research 3,transmission-blocking vaccines
20,Epidemiology,Global Cases 2024,≈282 million
20,Epidemiology,Global Deaths 2024,"≈610,000"
20,Epidemiology,Africa Burden,≈95% of cases and deaths
20,Epidemiology,High Risk Groups 1,children under 5
20,Epidemiology,High Risk Groups 2,pregnant women
