Record,Section,Field,Value
22,Policy Recommendations,Priority Interventions 3,Promotion of exclusive breastfeeding
22,Policy Recommendations,Priority Interventions 4,Nutrition support for mothers and children
22,Policy Recommendations,Priority Interventions 5,Safe stool disposal
22,Policy Recommendations,Priority Interventions 6,Rotavirus vaccination
22,Policy Recommendations,Priority Interventions 7,Strengthened diarrhea case management
22,Policy Recommendations,Policy Message,Declining burden does not justify reduced investment
22,Chatbot Intents,Statistics 1,how_many_people_die_from_diarrhea_in_india
22,Chatbot Intents,Statistics 2,diarrhea_mortality_trends_india
22,Chatbot Intents,Risk Assessment 1,who_is_most_at_risk_in_india
22,Chatbot Intents,Risk Assessment 2,why_female_children_have_higher_risk
22,Chatbot Intents,Etiology 1,leading_causes_of_diarrhea_deaths_in_india
22,Chatbot Intents,Prevention 1,how_to_prevent_diarrhea_in_india
22,Chatbot Intents,Policy 1,what_interventions_reduce_diarrhea_deaths
23,Kb Metadata,Domain,global_public_health_policy
23,Kb Metadata,Topic,control_of_diarrheal_diseases
23,Kb Metadata > Source,Archive,World Bank Group Archives
23,Kb Metadata > Source,Folder Title,Policy and Research Unit – 12.1.2 Control of Diarrheal Diseases (CDD)
23,Kb Metadata > Source,Folder Id,1046812
23,Kb Metadata > Source,Dates,January–October 1980
23,Kb Metadata > Source,Institutions 1,World Bank
23,Kb Metadata > Source,Institutions 2,World Health Organization (WHO)
23,Kb Metadata > Source,Document Type,Policy framework and research synthesis
23,Kb Metadata > Source,Historical Role,Foundation of modern diarrhoeal disease control strategy
23,Problem Statement,Core Issue,Diarrhoeal diseases are a leading cause of morbidity and mortality among children under 5 in developing countries
23,Problem Statement > Estimated Burden 1980S,Annual Child Deaths Under 5,5000000
23,Problem Statement > Estimated Burden 1980S,Average Episodes Per 100 Children Per Year,220
23,Problem Statement > Estimated Burden 1980S,Deaths Per 100 Children Per Year,1.4
23,Problem Statement > Policy Constraint,Primary Health Care Budget Usd Per Capita,1–5
23,Problem Statement > Policy Constraint,Implication,Only highly cost-effective interventions are feasible
23,Strategic Principle,Key Insight,Oral rehydration alone is insufficient
23,Strategic Principle,Recommended Approach,"Multifaceted, mutually reinforcing interventions"
23,Strategic Principle,Reasoning 1,ORS reduces mortality but not morbidity
23,Strategic Principle,Reasoning 2,ORS has limited impact on dysentery and persistent diarrhoea
23,Strategic Principle,Reasoning 3,Operational constraints limit ORS coverage
23,Strategic Principle,Reasoning 4,Transmission and nutrition factors must be addressed
23,Four Part Cdd Strategy > 1 Case Management,Goal,Reduce mortality during diarrhoeal episodes
23,Four Part Cdd Strategy > 1 Case Management,Components 1,Early use of oral rehydration therapy (ORT)
23,Four Part Cdd Strategy > 1 Case Management,Components 2,Home-based ORS administration
23,Four Part Cdd Strategy > 1 Case Management,Components 3,ORS use at health facilities
23,Four Part Cdd Strategy > 1 Case Management,Components 4,Appropriate feeding during illness and recovery
23,Four Part Cdd Strategy > 1 Case Management,Components 5,Selective use of drugs when indicated
23,Four Part Cdd Strategy > 2 Increasing Host Resistance,Goal,Reduce susceptibility and severity
23,Four Part Cdd Strategy > 2 Increasing Host Resistance,Components 1,Improved maternal nutrition (prenatal and postnatal)
23,Four Part Cdd Strategy > 2 Increasing Host Resistance,Components 2,Exclusive breastfeeding (4–6 months)
23,Four Part Cdd Strategy > 2 Increasing Host Resistance,Components 3,Improved weaning practices (4–18 months)
23,Four Part Cdd Strategy > 2 Increasing Host Resistance,Components 4,Supplementary feeding (6–59 months)
23,Four Part Cdd Strategy > 2 Increasing Host Resistance,Components 5,Growth monitoring using growth charts
23,Four Part Cdd Strategy > 2 Increasing Host Resistance,Components 6,"Immunization (measles, rotavirus, cholera when available)"
23,Four Part Cdd Strategy > 3 Reducing Transmission,Goal,Interrupt fecal–oral spread
23,Four Part Cdd Strategy > 3 Reducing Transmission,Components 1,Improved water supply
23,Four Part Cdd Strategy > 3 Reducing Transmission,Components 2,Improved excreta disposal
23,Four Part Cdd Strategy > 3 Reducing Transmission,Components 3,Handwashing and personal hygiene
23,Four Part Cdd Strategy > 3 Reducing Transmission,Components 4,Domestic hygiene
23,Four Part Cdd Strategy > 3 Reducing Transmission,Components 5,Food hygiene (safe preparation and storage)
23,Four Part Cdd Strategy > 3 Reducing Transmission,Components 6,Control of zoonotic reservoirs
23,Four Part Cdd Strategy > 3 Reducing Transmission,Components 7,Fly control
23,Four Part Cdd Strategy > 4 Epidemic Control,Goal,Prevent and control outbreaks
23,Four Part Cdd Strategy > 4 Epidemic Control,Components 1,Epidemic surveillance
23,Four Part Cdd Strategy > 4 Epidemic Control,Components 2,Early outbreak investigation
23,Four Part Cdd Strategy > 4 Epidemic Control,Components 3,Rapid implementation of control measures
23,Classification Of Interventions > Category 1,Definition,"Proven effective, feasible, and affordable"
23,Classification Of Interventions > Category 1,Examples 1,Oral rehydration therapy
23,Classification Of Interventions > Category 1,Examples 2,Continued feeding
23,Classification Of Interventions > Category 1,Examples 3,Breastfeeding promotion
23,Classification Of Interventions > Category 1,Policy Action,Immediate scale-up
23,Classification Of Interventions > Category 2,Definition,Theoretically effective but insufficient field evidence
23,Classification Of Interventions > Category 2,Examples 1,Supplementary feeding
23,Classification Of Interventions > Category 2,Examples 2,Improved hygiene behaviors
23,Classification Of Interventions > Category 2,Examples 3,New vaccines (at the time)
23,Classification Of Interventions > Category 2,Policy Action,Field research and pilot programs
23,Classification Of Interventions > Category 3,Definition,"Ineffective, infeasible, or too costly"
23,Classification Of Interventions > Category 3,Policy Action,Not recommended
23,Measles And Diarrhoea Link,Key Finding,A substantial proportion of diarrhoeal deaths are measles-associated
23,Measles And Diarrhoea Link > Measles Associated Diarrhoea,With Measles,1 week before to 4 weeks after rash
23,Measles And Diarrhoea Link > Measles Associated Diarrhoea,Post Measles,4–26 weeks after rash
23,Measles And Diarrhoea Link > Estimated Impact,Diarrhoea Episodes Attributable Percent,1–7
23,Measles And Diarrhoea Link > Estimated Impact,Diarrhoea Deaths Attributable Percent,9–77
23,Measles And Diarrhoea Link > Immunization Effect,Diarrhoea Morbidity Reduction Percent,0.6–3.8
23,Measles And Diarrhoea Link > Immunization Effect,Diarrhoea Mortality Reduction Percent,6–26
23,Measles And Diarrhoea Link > Immunization Effect,Coverage Dependency,True
23,Cost Effectiveness Logic,Core Rule,Interventions must reduce large disease burden at low cost
23,Cost Effectiveness Logic > Ors,Effect,Major mortality reduction
23,Cost Effectiveness Logic > Ors,Cost,Very low
23,Cost Effectiveness Logic > Ors,Priority,Highest
23,Cost Effectiveness Logic > Immunization,Effect,Reduces deaths not prevented by ORS
23,Cost Effectiveness Logic > Immunization,Cost,Moderate
23,Cost Effectiveness Logic > Immunization,Priority,High
23,Cost Effectiveness Logic > Infrastructure,Effect,Reduces transmission
23,Cost Effectiveness Logic > Infrastructure,Cost,High
23,Cost Effectiveness Logic > Infrastructure,Priority,Long-term investment
23,Key Policy Conclusions,No Single Solution,True
23,Key Policy Conclusions,Ors Is Essential But Not Sufficient,True
23,Key Policy Conclusions,Integration Required,True
23,Key Policy Conclusions,Nutrition And Hygiene Are Central,True
23,Key Policy Conclusions,Prevention And Treatment Must Run In Parallel,True
23,Historical Significance,Introduced 1,ORS as cornerstone therapy
23,Historical Significance,Introduced 2,Integrated diarrhoeal disease control
23,Historical Significance,Introduced 3,Cost-effectiveness-based intervention selection
23,Historical Significance,Influence 1,WHO CDD Programme
23,Historical Significance,Influence 2,UNICEF diarrhoea strategies
23,Historical Significance,Influence 3,Modern IMCI guidelines
23,Chatbot Intents,Policy Explanation 1,why_ors_is_not_enough
23,Chatbot Intents,Policy Explanation 2,what_is_the_cdd_strategy
23,Chatbot Intents,Education 1,how_diarrhea_control_programs_work
23,Chatbot Intents,Education 2,why_measles_vaccine_reduces_diarrhea_deaths
23,Chatbot Intents,Program Design 1,which_interventions_are_most_cost_effective
23,Chatbot Intents,Program Design 2,how_to_prioritize_diarrhea_control
23,Chatbot Intents,Historical Context 1,history_of_diarrhea_control
23,Chatbot Intents,Historical Context 2,origin_of_ors_strategy
24,Kb Metadata,Domain,infectious_diseases_epidemiology
24,Kb Metadata,Topic,diarrheal_syndromes_children_under_5
24,Kb Metadata,Study Name,Vaccine Impact on Diarrhea in Africa (VIDA)
24,Kb Metadata > Source,Journal,Clinical Infectious Diseases
24,Kb Metadata > Source,Year,2023
24,Kb Metadata > Source,Doi,10.1093/cid/ciad022
24,Kb Metadata > Source,Study Period,2015–2018
24,Kb Metadata > Source,Comparison Study,"Global Enteric Multicenter Study (GEMS, 2007–2011)"
24,Kb Metadata > Source,Countries 1,The Gambia
24,Kb Metadata > Source,Countries 2,Mali
24,Kb Metadata > Source,Countries 3,Kenya
24,Kb Metadata > Source,Funding,Bill & Melinda Gates Foundation
24,Study Design,Type,Age-stratified matched case-control study
24,Study Design,Population,Children 0–59 months
24,Study Design > Cases Definition,Diarrhea,≥3 loose stools in 24 hours with onset ≤7 days
24,Study Design > Cases Definition,Moderate To Severe Criteria 1,Sunken eyes
24,Study Design > Cases Definition,Moderate To Severe Criteria 2,Decreased skin turgor
24,Study Design > Cases Definition,Moderate To Severe Criteria 3,IV hydration
24,Study Design > Cases Definition,Moderate To Severe Criteria 4,Blood in stool
24,Study Design > Cases Definition,Moderate To Severe Criteria 5,Hospital admission recommended
24,Study Design > Sample Size,Total Cases,4606
24,Study Design > Sample Size > By Country,Gambia,1574
24,Study Design > Sample Size > By Country,Mali,1550
24,Study Design > Sample Size > By Country,Kenya,1482
24,Clinical Syndromes > Acute Watery Diarrhea,Definition,Non-bloody diarrhea lasting <14 days
24,Clinical Syndromes > Acute Watery Diarrhea,Proportion,84.6
24,Clinical Syndromes > Acute Watery Diarrhea,Risk,High dehydration risk
24,Clinical Syndromes > Bloody Diarrhea Dysentery,Definition,Diarrhea with visible blood in stool
24,Clinical Syndromes > Bloody Diarrhea Dysentery,Proportion,15.4
24,Clinical Syndromes > Bloody Diarrhea Dysentery,Associated Features 1,Abdominal pain
24,Clinical Syndromes > Bloody Diarrhea Dysentery,Associated Features 2,Tenesmus
24,Clinical Syndromes > Bloody Diarrhea Dysentery,Associated Features 3,High stool frequency
24,Clinical Syndromes > Persistent Diarrhea,Definition,Diarrhea lasting ≥14 days
24,Clinical Syndromes > Persistent Diarrhea,Overall Frequency,9.6
24,Clinical Syndromes > Persistent Diarrhea,Clinical Significance 1,Growth faltering
24,Clinical Syndromes > Persistent Diarrhea,Clinical Significance 2,Higher mortality risk
24,Persistent Diarrhea Epidemiology > By Age Group,0 11 Months,11.3
24,Persistent Diarrhea Epidemiology > By Age Group,12 23 Months,9.9
24,Persistent Diarrhea Epidemiology > By Age Group,24 59 Months,7.3
24,Persistent Diarrhea Epidemiology > By Country,Kenya,15.5
24,Persistent Diarrhea Epidemiology > By Country,Gambia,9.3
24,Persistent Diarrhea Epidemiology > By Country,Mali,4.3
24,Persistent Diarrhea Epidemiology > By Diarrhea Type,Watery,9.7
24,Persistent Diarrhea Epidemiology > By Diarrhea Type,Bloody,9.4
24,Etiology By Syndrome > Acute Watery Diarrhea > Infants,Rotavirus,0.16
24,Etiology By Syndrome > Acute Watery Diarrhea > Infants,Cryptosporidium,0.13
24,Etiology By Syndrome > Acute Watery Diarrhea > Older Children,Shigella,0.17
24,Etiology By Syndrome > Acute Watery Diarrhea > Older Children,Campylobacter,high
24,Etiology By Syndrome > Acute Watery Diarrhea > Older Children,H Pylori,moderate
24,Etiology By Syndrome > Bloody Diarrhea > All Ages,Shigella,dominant
24,Etiology By Syndrome > Bloody Diarrhea > All Ages,Campylobacter,important contributor
24,Etiology By Syndrome > Persistent Watery Diarrhea > Infants,Cryptosporidium,0.16
24,Etiology By Syndrome > Persistent Watery Diarrhea > Infants,Norovirus,0.12
24,Etiology By Syndrome > Persistent Watery Diarrhea > Toddlers,Shigella,0.25
24,Etiology By Syndrome > Persistent Watery Diarrhea > Toddlers,Cryptosporidium,0.23
24,Etiology By Syndrome > Persistent Watery Diarrhea > Toddlers,St Etec,0.2
24,Etiology By Syndrome > Persistent Watery Diarrhea > Older Children,St Etec,0.21
24,Etiology By Syndrome > Persistent Watery Diarrhea > Older Children,Cryptosporidium,0.13
24,Etiology By Syndrome > Persistent Watery Diarrhea > Older Children,Campylobacter,0.1
24,Pathogens And Pd Risk,Increased Odds 1,Cryptosporidium
24,Pathogens And Pd Risk,Decreased Odds 1,Rotavirus
24,Pathogens And Pd Risk,Decreased Odds 2,Shigella
24,Pathogens And Pd Risk,Decreased Odds 3,Helicobacter pylori
24,Clinical Risk Factors For Pd,Demographic 1,Age <12 months
24,Clinical Risk Factors For Pd,Demographic 2,Residence in Kenya or The Gambia
24,Clinical Risk Factors For Pd,Socioeconomic 1,Caretaker education < primary school
24,Clinical Risk Factors For Pd,Socioeconomic 2,No household electricity
24,Clinical Risk Factors For Pd,Clinical 1,Severe dehydration
24,Clinical Risk Factors For Pd,Clinical 2,Lethargy
24,Clinical Risk Factors For Pd,Clinical 3,High stool frequency (>5/day)
24,Clinical Risk Factors For Pd,Clinical 4,Severe Vesikari score
24,Nutrition And Growth > Stunting,Categorical,Not independently associated with PD
24,Nutrition And Growth > Stunting,Continuous Haz,Lower HAZ trends toward higher PD risk
24,Nutrition And Growth > Growth Faltering,Acute Watery Diarrhea,Significant
24,Nutrition And Growth > Growth Faltering,Persistent Watery Diarrhea,Significant
24,Nutrition And Growth > Growth Faltering,Persistent Bloody Diarrhea,Not significant
24,Treatment Effects > Antibiotics > Overall Pd Reduction,With Antibiotics,7.4
24,Treatment Effects > Antibiotics > Overall Pd Reduction,Without Antibiotics,10.1
24,Treatment Effects > Antibiotics,Effective For 1,Shigella-associated diarrhea
24,Treatment Effects > Antibiotics,Effective For 2,Bloody diarrhea duration reduction
24,Treatment Effects > Antibiotics,Not Effective For 1,Preventing PD in dysentery
24,Treatment Effects > Zinc > Coverage,Kenya,96.7
24,Treatment Effects > Zinc > Coverage,Mali,5.7
24,Treatment Effects > Zinc > Coverage,Gambia,48.5
24,Treatment Effects > Zinc,Effect,Reduced PD risk in The Gambia only
24,Time Trends Gems Vs Vida > Mali,Pd Odds,Significant decrease
24,Time Trends Gems Vs Vida > Kenya,Pd Odds,Moderate decrease
24,Time Trends Gems Vs Vida > Gambia,Pd Odds,More than two-fold increase
24,Mortality Outcomes,Total Deaths,37
24,Mortality Outcomes > Pd Vs Non Pd,Pd,1.36
24,Mortality Outcomes > Pd Vs Non Pd,Non Pd,0.69
24,Mortality Outcomes,Statistical Significance,False
24,Key Interpretations,Pd Remains Major Problem,True
24,Key Interpretations,Rotavirus Vaccine Reduced But Not Eliminated Disease,True
24,Key Interpretations,Cryptosporidium Is Critical Target,True
24,Key Interpretations,Socioeconomic Factors Are Key,True
24,Programmatic Implications,Clinical 1,Early identification of high-risk infants
24,Programmatic Implications,Clinical 2,Aggressive management of dehydration
24,Programmatic Implications,Clinical 3,Targeted antibiotic use for shigellosis
24,Programmatic Implications,Public Health 1,Improve maternal education
24,Programmatic Implications,Public Health 2,Expand access to electricity and basic infrastructure
24,Programmatic Implications,Public Health 3,Accelerate Shigella vaccine development
24,Programmatic Implications,Public Health 4,Strengthen zinc use messaging
24,Chatbot Intents,Clinical Questions 1,what_is_persistent_diarrhea
24,Chatbot Intents,Clinical Questions 2,which_pathogens_cause_long_diarrhea
24,Chatbot Intents,Clinical Questions 3,when_are_antibiotics_useful
